"                                                             Average Published Tuition and Fees at Public Institutions by State in Current Dollars and in 2023 Dollars, 2004-05 to 2023-24",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46
,Public Two-Year In-District Tuition and Fees,,,,,,,,,,,,,,,,,,,,,,Public Four-Year In-State Tuition and Fees,,,,,,,,,,,,,,,,,,,,,,,
In 2023 Dollars,2004-05,2005-06,2006-07,  2007-08 ,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,1-Year % Change,5-Year % Change,In 2023 Dollars,2004-05,2005-06,2006-07,  2007-08 ,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,1-Year % Change,5-Year % Change,
Alabama,4416.565208046585,4274.965779569891,4226.324342013889,4143.207600365578,4026.940575026822,4047.0207214839393,4792.357151717906,5451.949838622915,5445.309780743398,5449.609664707092,5498.724704060639,5566.67713749978,5599.925575423913,5589.481266318537,5797.782130788817,5797.011993242638,5824.6528373610145,5563.288280954501,5203.607142857142,5072.1766537556005,-0.025257573351199825,-0.12515224971630567,Alabama,7301.57957781895,7488.236761136711,7442.335686259919,7734.774174552188,8477.171552649055,9247.278415028642,10340.664114608171,10878.067495965572,11633.888362282984,12025.94749104283,12246.632271813482,12574.920535057256,12847.612958630525,13287.494528190273,13125.024772150498,13065.787971271613,12993.61613815473,12796.10058033516,12209.209752466033,11890.061418202122,-0.026139966528091585,-0.09409226842518414,Alabama
Alaska,,,,,,,,,,,,,,,,,,,,,,,Alaska,5561.180897961884,5939.540366999487,6362.2413102678565,6526.768825780593,6644.807058192407,7016.3564604240755,7378.575058585866,7416.555204410973,7705.752710763346,7725.814128010929,7929.81504493262,8649.469559535668,9082.144606899163,9282.53138870757,9524.68435509006,9848.75776176979,10174.461691411165,9949.401728032028,9429.714234797788,9162.659295897583,-0.028320576027077382,-0.03800913979884357,Alaska
Arizona,2255.2328939915296,2383.3325701484887,2518.197562003968,2486.809545822843,2586.61685612834,2734.126714972242,2775.555985733022,2924.4748386229153,2935.7785608508925,3063.6699256984157,3139.623611324917,3192.9584156234755,3260.1304708667394,3243.895377774151,3145.0334168524964,3113.9943581655707,2669.3073665807565,2923.9629567884276,2725.7028054535913,2882.267546159578,0.057440136317404855,-0.08354946859543722,Arizona,6602.182154843832,6943.296068356372,7090.394822172619,7314.406012891743,7931.7235170898675,9342.787533851968,11325.222124706495,12827.717388380848,12957.919165134976,13230.312908093316,13430.221882245878,13720.777379645915,13928.129370943432,13986.179686480089,14060.439036865217,14209.839343909185,13955.936147807277,13340.7272236628,12731.909877772248,12582.526777648729,-0.01173296870285867,-0.10511138772704987,Arizona
Arkansas,3033.9601172578077,3100.5246313364046,3178.086682167658,3153.4987004562504,3261.324712614315,3389.8609636100064,3541.3233269206066,3620.584144701452,3721.6720957429193,3946.3552712128558,4103.689100993383,4390.448280586273,4501.253885959677,4504.023966832571,4469.971824213708,4488.684496116734,4592.539375742392,4387.003635437136,4303.437228915663,4354.946734305643,0.011969386945829719,-0.025732844508096653,Arkansas,7416.526839465324,7798.289224270351,8061.266171378968,8258.39065662046,8400.467922648544,8524.545232290933,8841.387030854457,9046.701802044108,9317.500468762248,9519.697618729808,9809.612597224743,10170.727016098162,10517.401219258341,10667.425184603459,10597.263321728296,10808.898352430087,10726.841090174677,10439.902492909809,9904.496373892023,9733.973701560326,-0.01721669289325911,-0.08146344900177283,Arkansas
California,1308.132217046056,1268.3964400921654,1098.2982137896824,933.6598116879358,900.557433709702,1164.6410459501158,1148.651011781377,1521.3795185583645,1890.1405525623488,1870.6137361007895,1844.8395307233031,1835.374774107116,1817.0044481537216,1771.6659370920363,1739.2256148684507,1708.0920556746955,1687.5732697076796,1611.8482692043924,1497.639245873164,1435.9502725794998,-0.041190809778557824,-0.17437377859219816,California,6791.602290232926,7087.360849206347,6900.771511780753,7302.606204845134,7721.498753384763,9337.085496907292,10497.74459485178,12145.203967186657,11969.558143287713,11917.0647760405,11847.795160348018,11957.739760847633,11853.43682528672,12226.9902700718,12026.714343535952,11787.743327144823,11726.131281239546,11222.258265200633,10818.591796274082,10641.455590086805,-0.016373314524010696,-0.11518181224564361,California
Colorado,3590.887694812069,3739.4206159754212,3604.359883928571,3626.965998326436,3622.1158611352366,3945.8095657159365,4378.618386790548,4614.443329747175,4764.646058150473,4916.239538641866,5038.245392365501,5260.385716504385,5434.953731739472,5389.85693537859,5492.336380347303,5622.279196345102,5651.755767663355,5415.178346396845,5089.671258907363,5117.620384366228,0.005491341982048814,-0.06822524514738126,Colorado,6043.635601773424,6932.334617639527,7239.05949751984,8016.494591664978,8227.174536351095,8937.942910779957,9926.925349680814,10702.680580957502,11243.60564071796,11941.171223015404,11991.945105420624,12578.146433713435,13107.519845175888,13487.11885913022,13588.707811254817,13646.881494460897,13568.521247530758,13282.54143070976,12733.087697810004,12702.97388662976,-0.0023650046159208182,-0.06518161527407706,Colorado
Connecticut,3895.2550918475376,3971.1770025601627,4053.3878829365076,4171.232144476276,4238.585776324528,4561.629555740967,4779.734613126902,4744.9638246369,4792.618539900867,4970.236834909445,4994.245264046793,5223.405287723495,5335.740737031861,5377.380414694842,5364.350731610162,5394.045408813852,5334.640268541375,5095.263617896673,4953.299999999999,4972,0.00377526093715308,-0.0731403950338636,Connecticut,10257.828870301746,10576.23402022529,10823.698557167658,11171.468268127053,11417.477369335307,12054.106101045505,12590.280992382688,12531.327097902096,12834.041031668943,13431.938587141049,13752.829993022298,14417.78672627846,15011.150581336891,15196.402192803524,15520.518231815391,16321.471480767863,16804.60941734076,16831.88009606548,16490.000473497657,16403.363186233393,-0.00525392873114261,0.05688244047213997,Connecticut
Delaware,4061.5393510224794,4195.762350296172,4334.870468385114,4419.178337525614,4623.016456819367,4872.292518299299,5012.266720407938,5190.220805244169,5129.4790319035665,5316.888866713657,5546.832664586184,5695.082601756675,5775.455410302966,5888.917762728459,5912.928855527722,5915.356744428505,5843.78514012039,5581.066811245171,5219.775,4995,-0.04306220095693769,-0.15524097751820454,Delaware,10732.188696532556,11039.746793394774,11230.250934647816,11516.612653490367,11776.848080263626,12846.689236355498,13496.298762359207,14191.384642280795,14529.706234919027,14780.40372694445,14849.889991107195,15065.236909197405,15200.6923985056,15196.402192803524,15499.623485966431,15879.634615669987,16062.082835827785,15688.775459416955,14828.742949660113,14775.427154142937,-0.003595435951528003,-0.04672347895929152,Delaware
District of Columbia,,,,,,,,,,,,,,,,,,,,,,,District of Columbia,4079.818300688194,3946.122258064515,4869.526610863095,5560.659541964483,5355.049724109742,7654.98459822781,9817.530015225444,9517.119419042494,9649.174180945492,9524.318076404657,9479.505951788677,9575.36138325521,9995.073050666313,10056.075671099868,10050.152196872248,10100.96158494049,10204.741715656188,9746.833258924209,9024.61843093093,8635.998498498499,-0.04306220095693769,-0.14070967988065441,District of Columbia
Florida,2881.7764187400735,3005.003417946748,3080.9995472470237,2995.6762678328555,3255.642962243907,3639.3250799395905,3889.1443903171653,4058.3716379774064,4117.282909069922,4123.909175740802,4102.533088980096,4173.316512683455,4120.230868358316,4042.392701533942,3953.6504636233226,3873.2139489437714,3822.6841201546767,3659.2154839996715,3388.337408491947,3242.47900131001,-0.043047190877857244,-0.17987717145373527,Florida,4944.351226310217,5031.305879032257,5028.810191592262,4994.268755727252,5433.173791702855,6152.49786330563,7060.206585234984,7646.325658956427,8305.163033986079,8290.198479146358,8182.833881706182,8206.55310269892,8097.277084425182,7935.067154862923,7737.782698667773,7613.5946869384225,7521.777777767009,7184.291203607267,6650.6884482406995,6364.323621894133,-0.04305792228507088,-0.1775003421858966,Florida
Georgia,3359.3741960031757,3457.5547403993846,3391.9817762896823,3126.9491323513803,2988.600694834721,3700.6219770948596,3927.0120060901777,4248.714026358257,4415.656047740794,4498.758083280123,4649.857029706944,4746.3295697446365,4803.54411221313,4728.601339140012,4630.13862992341,4857.458200716494,4740.196304649673,4543.688822468726,4169.346729151955,4033.96674584323,-0.0324703106033738,-0.12875897067687614,Georgia,5522.325485574377,5759.459390937019,5929.900162574404,6166.874680359019,6325.208599856945,7138.950254734614,8235.505178486259,9922.276788596018,10042.120948391506,10269.984881008082,10398.472543708347,10899.166849346619,10723.137188260265,10704.854746654699,10405.45136247921,10514.409668785527,10475.179800612235,10028.115383799573,8664.125014369154,8306.421506106206,-0.04128558944725624,-0.20172405629051815,Georgia
Hawaii,2360.466302541027,2388.030334741423,2627.4205887896824,2870.303307337635,3113.5992029837016,3482.5190639609946,3800.786620180136,4031.1798682087137,4125.275046712893,4269.438639656537,4511.391237649354,4727.433647371766,4898.354640026579,4803.460463242493,4774.675313458287,4806.7624893040365,4746.862278250095,4533.860475684339,4199.517970304608,4018.677483545079,-0.0430622009569378,-0.15833491918964437,Hawaii,5481.851097670725,5466.632064644135,6412.301864211308,7399.954621229658,8271.208101721759,9462.530309690168,10459.876979078766,11377.036471221085,11472.713586483094,11911.149518732458,12526.093351077256,13128.521750492171,13571.59547855206,13237.588445455285,13154.803781692986,13136.38212890171,12997.284740628356,12414.068941236168,11602.081805975158,11102.470627727425,-0.04306220095693769,-0.15601396934720613,Hawaii
Idaho,2910.9179780307036,2937.6687921146945,3002.1162501240074,3085.6498041882487,3170.4167066877835,3446.881333056768,3581.995951269398,3794.611471221086,4147.919436701307,4853.627619746155,4843.314225840265,4995.578904762929,5117.170603932151,5115.373480336161,5104.853827855944,5010.193509882784,4933.95916846681,4712.561930656763,4389.057154471544,4200.054693274205,-0.04306220095693769,-0.17724290745495386,Idaho,5813.741078480677,6141.544244495646,6304.5958239087295,6463.34485753007,6551.058177080671,6965.038127921989,7475.347854450231,7725.181791285636,7977.485390624318,8303.810840810316,8524.216596542105,8797.913883201763,8936.186841729346,9045.477495716383,9245.659469573742,9568.067070005454,9443.686361276466,9029.415992996006,8553.941953621697,8598.041233324759,0.005155433593325931,-0.07004565097602944,Idaho
Illinois,3221.7612771307563,3362.0335270097275,3490.585897693452,3598.9414542157397,3688.876427987533,3890.2147055053433,4221.5379065469415,4285.422915545992,4327.742533668126,4454.85243256854,4577.934381345013,4836.584763584281,4964.104800852983,5065.4673976011745,5040.061843483351,5011.215510934047,5179.6434929659035,4987.773915329083,4682.108543282277,4577.315225638849,-0.022381650633405692,-0.09181367852515931,Illinois,10513.62700185283,10826.781465181768,12223.87708110119,13420.806677011891,14234.20511546518,14839.551148519833,15384.069533858272,15812.014120494887,16208.055139942679,16515.51140248246,16523.718453283225,16808.847069390667,17125.776916115265,17092.833336733027,17050.690742223665,16982.73656527021,17074.937209021115,16554.110020087868,15687.825860507246,15362.03804347826,-0.02076691951617904,-0.09903720173422015,Illinois
Indiana,4183.432733721545,4271.8339365079355,4371.955044394841,4429.352945495847,4455.912727992642,4674.244785398322,4826.017254627251,4810.224072081764,4875.203962211555,5000.413713765564,5397.41146863031,5579.118286782055,5680.797134404379,5714.246473156005,5723.765960132658,5747.890768493706,5869.573003867674,5640.021570653742,5280.9627565686615,5318.472943668365,0.007102906956320876,-0.07080880303060111,Indiana,9466.149842906298,9638.24702316948,9943.846396949404,10140.460040054593,10258.40029377203,10895.167092040067,11203.204251660121,11343.046759010218,11608.57992641358,11717.361280124349,11669.612384399947,11767.13752366288,11780.146582699943,11702.976401354437,11554.49172474637,11592.926370116253,11594.750429264623,11215.03731768794,10549.158828313206,10371.154347792732,-0.01687380798957383,-0.10241362451446256,Indiana
Iowa,4727.408507146638,4838.6975307219645,4857.3907189980155,4913.145075406815,4988.5768252184125,5275.809683061662,5486.596774223134,5589.268275954813,5662.4295200440765,5759.810625949807,5843.456638363584,6111.3696234528325,6260.571443401562,6325.595986659594,6483.606094272739,6556.970450688575,6698.560099178202,6530.00135273754,6316.509792886087,6289.734353894642,-0.004238961051180601,-0.02990183819917025,Iowa,8753.80061580201,8798.913082565281,8950.220250496031,9171.40080422683,9137.67503320901,9568.017993166679,10034.918179848293,10281.208149542763,10431.071647016035,10289.008470043917,10147.531414231438,10164.290843788347,10537.536602585005,10929.432118962139,11059.235320351603,11207.479045854032,11076.589690724773,10911.352560074603,10570.341695955261,10567.220722732478,-0.00029525755293013933,-0.04448902508781072,Iowa
Kansas,2860.7297370301744,2893.822989247311,2862.553493675595,2843.7537392327645,2818.148183722474,3023.50508991456,3199.1122806756057,3211.3480096826247,3352.701741225815,3339.218539466614,3460.651989153143,3585.8003546082027,3755.3768070042374,3780.3857671752608,3828.3840499004477,3863.540097533984,3882.262602064632,3822.5034168020047,3633.5815832054095,3583.759283076796,-0.013711622812845325,-0.06389765593919794,Kansas,6867.694139491793,7358.2652740655385,7908.05053658234,8475.212129476902,8536.829931538343,8997.814298699057,9294.395915842717,9408.352339967723,9697.127006803312,10146.582276020896,10665.914907126955,10894.027293798003,11349.072914045963,11079.1503671671,11071.73391612378,11018.148216813095,10961.967615435064,10567.275024149178,9881.223486171091,9915.16493613893,0.003434944064906631,-0.10446141397062814,Kansas
Kentucky,4484.562179724721,4710.29196518177,4960.54579985119,5088.667220100124,5232.892091145965,5358.489218759467,5469.766722768462,5507.692966648735,5595.828373019329,5673.33925469177,5762.859963322634,6003.908276900629,6256.634276085224,6363.025548710834,6474.2856800401305,6531.414761056938,6629.068677922678,6331.608272509303,5956.5,5799.510005953199,-0.026356080592092934,-0.10422395727257272,Kentucky,7246.534410269983,7875.019379288272,8743.910088789682,9261.374340582224,9671.759568027383,10143.923724578975,10545.429740640016,10841.358606777836,11271.578122468354,11421.97746621412,11894.889457934056,12343.935739794926,12704.978413061224,12875.76934562663,13049.448796974208,13077.344328472867,13009.607125476634,12605.487673950252,11923.661387052129,11819.449764444382,-0.008739901211964107,-0.09425678062471321,Kentucky
Louisiana,2813.779447061937,2882.861538530465,2844.3496558779757,2824.579051157025,2765.591992796198,2920.868424910388,3102.3394848112403,3672.2485072619684,3997.4008444253764,4438.104198263293,4682.408256682777,5122.094999379106,5166.705793160952,5165.279563071148,5103.935980636712,5012.202092060847,4959.509517504283,4740.764642004374,4380.048943881307,4332.05391018744,-0.01095764780457853,-0.15123271008445915,Louisiana,5721.459474060349,5786.080056963644,5719.03904141865,5649.15810231405,5785.442314668165,6104.030549275882,6638.05279458029,7132.401210328132,7825.634775407892,8671.53766098825,9461.785045106815,10490.270328920704,11382.853927286944,11615.64075656821,11577.00555078889,11770.319162236507,11734.09124825966,11334.23747547909,10693.059042225086,10238.202209387091,-0.04253757797855995,-0.11564331860500565,Louisiana
Maine,4201.241464399152,4403.371345110086,4438.702449652777,4601.925138177503,4482.901042252081,4612.947888243053,4572.163978519278,4526.070077998924,4439.632460669703,4460.841748306537,4508.734532615458,4504.2916303696165,4505.91666957479,4516.500487516318,4581.839814791577,4502.193508447281,4533.8574610752885,4330.4136375183825,4016.1362253829316,3843.1925601750545,-0.04306220095693769,-0.16121193330066752,Maine,9067.881865934356,9497.314085381462,10036.382572420634,10817.474026728783,11474.29487303939,12179.550913828381,12545.400855170228,12733.905782678858,12471.730791854314,12328.445355687958,12329.376335778048,12352.061070223774,12343.406626331196,12351.755476909268,12435.943106374687,12583.543751570396,12761.364084302686,12450.453343562105,11743.491932592327,11753.639297239153,0.0008640840990969956,-0.054865465634511,Maine
Maryland,4821.309087083112,4843.395295314899,4736.031800347222,4796.621970946551,4728.636745772236,4838.178347557763,5002.732794901309,5041.354115115653,5176.2411467634165,5240.49098893099,5341.141520603384,5515.1291462580075,5628.203661465324,5651.863869737271,5700.726559612657,5694.617012152831,5696.434218304245,5480.168401985438,5130.2514433778515,4952.817195325543,-0.03458587751704467,-0.1311954461358925,Maryland,10960.464244309156,11175.98196658986,10946.574462301585,10787.974506612261,10499.87468451438,10657.107049599834,10851.175675399894,10823.683956428185,10935.908341463624,11132.069571861797,11215.843969540609,11823.450752614439,11924.152968668255,12089.748542550586,12066.354919772555,12120.09704685102,11976.77483987784,11644.054007579427,11048.765586984697,10851.57120443848,-0.01784763926736843,-0.10067528457525043,Maryland
Massachusetts,5441.376709767072,5477.593515360982,5429.29462313988,5448.561365521698,5575.217550963061,6116.8601324014035,6443.10469856367,6549.137748789671,6811.965317691227,6750.66818711363,6857.905106375514,7350.636786242666,7430.164265847104,7535.818492983028,7636.928113579637,7845.566796929643,8049.6118924825105,7720.214818533937,7201.335355763927,7060.631549917264,-0.019538571514246095,-0.07546182903537202,Massachusetts,11387.87378057173,11486.034429723499,11503.308501612102,11633.13575795063,11702.98532544832,13170.279832965874,13306.960683494146,13820.216984938137,14184.712293330833,14109.69338757831,14169.29493215313,14986.2846296396,15688.943106042134,15957.469954512073,16098.793627884308,16384.747044259162,16521.517051707946,15784.569305789046,15139.50262767821,14839.26694515564,-0.019831277810519077,-0.07823733329602256,Massachusetts
Michigan,3229.856154711487,3329.14917485919,3384.3968438740076,3435.21911756904,3487.1742898380417,3602.261839799195,3778.3465515739067,3889.782665411511,4052.0137849856696,4233.512696084057,4363.358720769743,4484.587794588573,4570.45903951472,4703.648297772519,4702.60316805824,4779.121097089991,4808.167949964355,4646.491595760022,4479.6703348133915,4423.513740549622,-0.012535876541484248,-0.05934785852318847,Michigan,10189.831898623608,11113.34510535074,11639.837285094245,12535.821073516217,12968.59522045675,13914.395654246118,14214.380957758554,14739.298803119955,14909.332772960091,15228.40657288684,14983.4358157418,15476.243092967694,15898.234650327391,16294.336012973235,16376.467514985541,16489.69536905584,16513.519043771143,16183.044505887237,15532.540708390565,15425.210439192759,-0.006910026583083595,-0.05808682946565369,Michigan
Minnesota,6144.012083774483,6284.043103814643,6468.4303640873,6557.743321902942,6480.036297450569,6755.488270205138,6926.968677885496,7016.836188811188,7151.631167517442,7053.785754564825,6953.033076607613,6955.496700113441,6849.006288372328,6799.70377264197,6632.510087989323,6703.515986217559,6654.7525804318675,6658.861522863606,6416.794444752607,6157.557688040825,-0.04039972901481592,-0.071609751609512,Minnesota,10463.438760852301,10873.759111111109,11404.704380208332,11501.862893432106,11813.77945767128,12527.37516745363,13165.307750417322,13620.357477138245,13801.089686468285,13737.498904709806,13647.200261115242,13975.771228018353,14037.529203239787,14148.374455368797,14043.364611676558,14213.314523600153,14212.202961959001,14051.239535568322,13605.992592272949,13377.234544460747,-0.016813036333866327,-0.047433794224921444,Minnesota
Mississippi,2502.936147961884,2611.9571136712743,2568.2581159474203,2520.7339939568437,2514.174538905635,2644.319633093592,2971.906586037531,2997.8926169983856,3017.0319602210852,3141.292974223205,3267.4211991672137,3335.536649405764,3530.063634149544,3855.244891277741,3885.818308704802,3990.7549848491426,4082.841537087364,4041.1578865482657,3899.8535922771725,3852.472770463218,-0.012149384763515791,-0.008581342613700027,Mississippi,6461.33128493912,6551.815685611878,6750.5898499503965,7016.460859714866,7026.904770602359,7059.121737509146,7424.857700086215,7712.945494889725,8203.92929050846,8618.440333017976,8860.370700264688,9222.167678145865,9532.21384595589,9918.833943578655,10249.705147883504,10292.886666889355,10239.243748301084,10013.672893085513,9519.109125126763,9389.115765660348,-0.013656042572648186,-0.08396235499524218,Mississippi
Missouri,3484.035310746426,3568.735169098821,3627.114681175595,3694.8148945944376,3673.2516144689107,3677.8138293161546,3618.461062754521,3719.834104357181,3846.882252149446,3919.87723247033,3976.0913981408444,4121.717180633088,4159.082145235019,4316.87615657637,4362.395730474474,4538.804022108263,4666.627474188496,4664.8371103263335,4510.921848039507,4476.5425120485515,-0.007621354824822957,0.026166076767561552,Missouri,9607.00071281101,9819.893920762926,9899.853788938492,10096.21075987981,10266.922919327644,10285.049138959712,10197.608677243457,10448.437533620225,10582.92226223246,10624.439171928723,10844.693331222372,11036.623552140958,10994.064922432948,10605.042581184724,10534.324157709556,10781.13369920292,11026.729005882991,11064.270417259113,10757.356156501726,11547.273511873627,0.07343043624101608,0.09615703285746569,Missouri
Montana,3830.496071201693,3867.826181515616,3901.6892346230156,4085.68353613836,4124.950768916364,4245.1665053114375,4248.1854880168385,4152.183243679397,4121.2789778914075,4160.997937791507,4099.86841121061,4193.325057392827,4228.983433675288,4541.4535288838115,4521.6180394967205,4559.0481207629855,4532.967707541139,4443.06334547051,4087.8371667259153,4112.054745822965,0.005924301313705804,-0.09057892331819828,Montana,7233.582606140814,7701.2020893497165,7976.314928323412,7820.322782890103,7579.454994124558,7818.918160387251,7870.854063635028,7995.73990048413,8198.60119874648,8172.599979564851,8126.6158664643,8194.831731352138,8194.56544039757,8621.275792468994,8649.084739557586,8622.388261957358,8512.141613051348,8199.163999328377,7803.534791810643,7862.923289564616,0.007610461071602792,-0.09089533443895736,Montana
Nebraska,2854.2538349655897,2922.0095768049146,3053.6937905505947,3178.5732925552948,3181.7802074286,3270.118187771806,3382.8403423891104,3386.7349246906933,3464.591668227392,3512.9447475785405,3570.009575235234,3734.1248667133455,3813.510806790163,3855.244891277741,3871.4083258735386,3915.978107472648,3997.4969099547843,3846.621404058353,3657.1763381478336,3550.8565690893643,-0.029071545703020396,-0.08279977977054265,Nebraska,7641.564436209634,8302.515957245261,7932.322320312499,8231.841088515592,8460.126301537832,8886.624578277871,9256.528300069705,9389.318101129638,9569.252804515796,9603.085696609245,9476.174522783986,9816.604113327478,10058.567294808843,10343.035646826043,10385.44787526146,10461.461645186682,10727.037000507917,10262.481777871853,9423.344165003326,9351.768463073851,-0.007595573362935593,-0.09953151993087106,Nebraska
